User ID,Date,Description,Amount,Transaction Type,Category,Account Name
3.0,5/14/2018,Grocery Store,67.63,debit,Groceries,Silver Card
3.0,5/17/2018,Barbershop,29.0,debit,Haircut,Silver Card
3.0,5/19/2018,Grocery Store,31.0,debit,Groceries,Silver Card
3.0,5/19/2018,Greek Restaurant,23.26,debit,Restaurants,Silver Card
3.0,5/21/2018,Credit Card Payment,283.07,credit,Credit Card Payment,Silver Card
3.0,5/21/2018,Thai Restaurant,26.04,debit,Restaurants,Silver Card
3.0,5/24/2018,BP,39.44,debit,Gas & Fuel,Silver Card
3.0,5/28/2018,Movie Theater,9.62,debit,Entertainment,Silver Card
3.0,5/28/2018,Grocery Store,91.03,debit,Groceries,Silver Card
3.0,5/29/2018,Movie Theater,20.0,debit,Movies & DVDs,Silver Card
3.0,5/29/2018,Movie Theater,6.25,debit,Movies & DVDs,Silver Card
3.0,6/2/2018,Credit Card Payment,235.18,credit,Credit Card Payment,Silver Card
3.0,6/20/2018,Credit Card Payment,89.45,credit,Credit Card Payment,Silver Card
3.0,6/20/2018,Barbershop,30.0,debit,Haircut,Silver Card
3.0,6/23/2018,Brunch Restaurant,8.5,debit,Restaurants,Silver Card
3.0,6/26/2018,Grocery Store,9.62,debit,Groceries,Silver Card
3.0,6/27/2018,Starbucks,3.5,debit,Coffee Shops,Silver Card
3.0,6/28/2018,Grocery Store,7.57,debit,Groceries,Silver Card
3.0,7/2/2018,Movie Theater,25.0,debit,Movies & DVDs,Silver Card
3.0,7/2/2018,American Tavern,36.44,debit,Restaurants,Silver Card
3.0,7/4/2018,BP,34.48,debit,Gas & Fuel,Silver Card
3.0,7/5/2018,Grocery Store,44.25,debit,Groceries,Silver Card
3.0,7/9/2018,Credit Card Payment,242.16,credit,Credit Card Payment,Silver Card
3.0,7/10/2018,Grocery Store,5.39,debit,Groceries,Silver Card
3.0,7/14/2018,Go Mart,33.51,debit,Gas & Fuel,Silver Card
3.0,7/17/2018,Wendy's,15.23,debit,Fast Food,Silver Card
3.0,7/20/2018,Credit Card Payment,61.43,credit,Credit Card Payment,Silver Card
3.0,7/26/2018,Conoco,33.67,debit,Gas & Fuel,Silver Card
3.0,7/28/2018,Grocery Store,7.61,debit,Groceries,Silver Card
3.0,7/30/2018,American Tavern,34.38,debit,Restaurants,Silver Card
3.0,7/31/2018,Brewing Company,6.6,debit,Alcohol & Bars,Silver Card
3.0,8/2/2018,Shell,40.44,debit,Gas & Fuel,Silver Card
3.0,8/3/2018,Grocery Store,6.27,debit,Groceries,Silver Card
3.0,8/15/2018,Credit Card Payment,269.56,credit,Credit Card Payment,Silver Card
3.0,8/21/2018,Credit Card Payment,34.18,credit,Credit Card Payment,Silver Card
3.0,9/25/2018,Sushi Restaurant,48.64,debit,Restaurants,Silver Card
3.0,9/26/2018,Exxon,38.0,debit,Gas & Fuel,Silver Card
3.0,9/28/2018,Credit Card Payment,128.12,credit,Credit Card Payment,Silver Card
3.0,10/6/2018,American Tavern,27.0,debit,Restaurants,Silver Card
3.0,10/8/2018,Shell,38.06,debit,Gas & Fuel,Silver Card
3.0,10/8/2018,Hardware Store,80.65,debit,Home Improvement,Silver Card
3.0,10/8/2018,Hardware Store,31.2,debit,Home Improvement,Silver Card
3.0,10/10/2018,Grocery Store,53.68,debit,Groceries,Silver Card
3.0,10/22/2018,Credit Card Payment,353.83,credit,Credit Card Payment,Silver Card
3.0,10/27/2018,American Tavern,25.4,debit,Restaurants,Silver Card
3.0,11/12/2018,American Tavern,22.33,debit,Restaurants,Silver Card
3.0,11/19/2018,Brewing Company,20.0,debit,Alcohol & Bars,Silver Card
3.0,11/19/2018,QuikTrip,29.15,debit,Gas & Fuel,Silver Card
3.0,11/19/2018,Hardware Store,10.02,debit,Home Improvement,Silver Card
3.0,11/21/2018,Grocery Store,5.64,debit,Groceries,Silver Card
3.0,11/26/2018,American Tavern,16.8,debit,Alcohol & Bars,Silver Card
3.0,11/27/2018,Movie Theater,17.0,debit,Movies & DVDs,Silver Card
3.0,11/27/2018,American Tavern,28.4,debit,Restaurants,Silver Card
3.0,11/29/2018,Credit Card Payment,582.99,credit,Credit Card Payment,Silver Card
3.0,11/30/2018,Grocery Store,6.27,debit,Groceries,Silver Card
3.0,12/1/2018,Grocery Store,5.64,debit,Groceries,Silver Card
3.0,12/1/2018,Brunch Restaurant,8.0,debit,Restaurants,Silver Card
3.0,12/3/2018,BP,30.03,debit,Gas & Fuel,Silver Card
3.0,12/3/2018,Grocery Store,148.15,debit,Groceries,Silver Card
3.0,12/4/2018,Starbucks,3.0,debit,Coffee Shops,Silver Card
3.0,12/13/2018,Thai Restaurant,27.0,debit,Restaurants,Silver Card
3.0,12/14/2018,Grocery Store,21.39,debit,Groceries,Silver Card
3.0,12/14/2018,Hardware Store,17.1,debit,Home Improvement,Silver Card
3.0,12/17/2018,American Tavern,63.0,debit,Food & Dining,Silver Card
3.0,12/17/2018,BP,20.01,debit,Gas & Fuel,Silver Card
3.0,12/18/2018,Starbucks,3.0,debit,Coffee Shops,Silver Card
3.0,12/18/2018,Fancy Restaurant,56.52,debit,Restaurants,Silver Card
3.0,12/20/2018,Credit Card Payment,464.03,credit,Credit Card Payment,Silver Card
3.0,12/20/2018,Shell,30.38,debit,Gas & Fuel,Silver Card
3.0,12/28/2018,Brewing Company,12.0,debit,Alcohol & Bars,Silver Card
3.0,12/29/2018,Brewing Company,14.0,debit,Alcohol & Bars,Silver Card
3.0,12/29/2018,Grocery Store,55.04,debit,Groceries,Silver Card
3.0,1/10/2019,Grocery Store,58.79,debit,Groceries,Silver Card
3.0,1/10/2019,Barbershop,30.0,debit,Haircut,Silver Card
3.0,1/14/2019,Shell,28.92,debit,Gas & Fuel,Silver Card
3.0,1/15/2019,Grocery Store,6.06,debit,Groceries,Silver Card
3.0,1/21/2019,Credit Card Payment,277.99,credit,Credit Card Payment,Silver Card
3.0,1/24/2019,Grocery Store,21.06,debit,Groceries,Silver Card
3.0,1/31/2019,Shell,31.32,debit,Gas & Fuel,Silver Card
3.0,2/1/2019,Roadside Diner,9.47,debit,Restaurants,Silver Card
3.0,2/4/2019,Hardware Store,86.97,debit,Home Improvement,Silver Card
3.0,2/20/2019,Credit Card Payment,292.54,credit,Credit Card Payment,Silver Card
3.0,2/21/2019,Grocery Store,46.96,debit,Groceries,Silver Card
3.0,2/25/2019,BP,33.8,debit,Gas & Fuel,Silver Card
3.0,2/27/2019,Roadside Diner,25.77,debit,Restaurants,Silver Card
3.0,2/28/2019,Grocery Store,32.07,debit,Groceries,Silver Card
3.0,3/4/2019,Grocery Store,92.04,debit,Groceries,Silver Card
3.0,3/5/2019,Fancy Restaurant,7.0,debit,Restaurants,Silver Card
3.0,3/13/2019,Credit Card Payment,301.79,credit,Credit Card Payment,Silver Card
3.0,4/12/2019,Best Buy,44.93,debit,Electronics & Software,Silver Card
3.0,4/18/2019,Credit Card Payment,604.32,credit,Credit Card Payment,Silver Card
3.0,4/22/2019,Brewing Company,14.4,debit,Alcohol & Bars,Silver Card
3.0,4/22/2019,Greek Restaurant,64.52,debit,Restaurants,Silver Card
3.0,4/23/2019,Hardware Store,29.56,debit,Home Improvement,Silver Card
3.0,4/27/2019,Credit Card Payment,268.96,credit,Credit Card Payment,Silver Card
3.0,4/27/2019,American Tavern,14.74,debit,Restaurants,Silver Card
3.0,5/10/2019,Best Buy,21.39,debit,Electronics & Software,Silver Card
3.0,5/13/2019,QuikTrip,35.24,debit,Gas & Fuel,Silver Card
3.0,5/13/2019,Fancy Restaurant,98.19,debit,Restaurants,Silver Card
3.0,5/13/2019,Greek Restaurant,23.11,debit,Restaurants,Silver Card
3.0,5/14/2019,Grocery Store,2.02,debit,Groceries,Silver Card
3.0,5/20/2019,American Tavern,32.53,debit,Restaurants,Silver Card
3.0,5/24/2019,Credit Card Payment,765.68,credit,Credit Card Payment,Silver Card
3.0,6/14/2019,Grocery Store,10.69,debit,Groceries,Silver Card
3.0,6/15/2019,BP,33.16,debit,Gas & Fuel,Silver Card
3.0,6/18/2019,Brewing Company,15.0,debit,Alcohol & Bars,Silver Card
3.0,6/18/2019,Shell,41.83,debit,Gas & Fuel,Silver Card
3.0,6/20/2019,Credit Card Payment,100.68,credit,Credit Card Payment,Silver Card
3.0,6/24/2019,Brewing Company,15.0,debit,Alcohol & Bars,Silver Card
3.0,6/28/2019,BP,30.64,debit,Gas & Fuel,Silver Card
3.0,7/1/2019,Starbucks,7.0,debit,Coffee Shops,Silver Card
3.0,7/1/2019,Grocery Store,99.47,debit,Groceries,Silver Card
3.0,7/1/2019,Hawaiian Grill,24.97,debit,Restaurants,Silver Card
3.0,7/1/2019,Thai Restaurant,24.0,debit,Restaurants,Silver Card
3.0,7/5/2019,Brewing Company,19.0,debit,Alcohol & Bars,Silver Card
3.0,7/6/2019,Credit Card Payment,220.08,credit,Credit Card Payment,Silver Card
3.0,7/15/2019,Grocery Store,87.14,debit,Groceries,Silver Card
3.0,7/18/2019,BP,36.42,debit,Gas & Fuel,Silver Card
3.0,7/22/2019,Credit Card Payment,257.08,credit,Credit Card Payment,Silver Card
3.0,7/22/2019,Thai Restaurant,26.67,debit,Restaurants,Silver Card
3.0,7/24/2019,Starbucks,2.5,debit,Coffee Shops,Silver Card
3.0,7/27/2019,Barbershop,30.0,debit,Haircut,Silver Card
3.0,7/29/2019,Fancy Restaurant,44.92,debit,Restaurants,Silver Card
3.0,8/5/2019,Brewing Company,18.0,debit,Alcohol & Bars,Silver Card
3.0,8/5/2019,Credit Card Payment,117.65,credit,Credit Card Payment,Silver Card
3.0,8/8/2019,Grocery Store,11.72,debit,Groceries,Silver Card
3.0,8/12/2019,Thai Restaurant,26.67,debit,Restaurants,Silver Card
3.0,8/26/2019,Hardware Store,66.75,debit,Home Improvement,Silver Card
3.0,8/31/2019,BBQ Restaurant,41.78,debit,Restaurants,Silver Card
3.0,9/3/2019,Fancy Restaurant,41.24,debit,Restaurants,Silver Card
3.0,9/9/2019,Grocery Store,65.09,debit,Groceries,Silver Card
3.0,9/9/2019,Hardware Store,26.25,debit,Home Improvement,Silver Card
3.0,9/11/2019,Credit Card Payment,360.56,credit,Credit Card Payment,Silver Card
3.0,9/16/2019,Credit Card Payment,90.57,credit,Credit Card Payment,Silver Card
3.0,9/20/2019,Credit Card Payment,9.43,credit,Credit Card Payment,Silver Card
